title_supplier,artist,title_norm,author_norm,title_ref,author,author_norm_supplier,author_norm_ref,provider,file
Tempo,Lucy Alves,tempo,,TEMPO,T-039.406.064-0,lucy alves,t-039.406.064-0,clean unified,Planilha UNA.xlsx
Tempo,Lucy Alves,tempo,,TEMPO,T-323.976.460-0,lucy alves,t-323.976.460-0,clean unified,Planilha UNA.xlsx
Carcara,Anonimo,carcara,,CARCARA,T-040.347.911-7,anonimo,t-040.347.911-7,clean unified,Planilha UNA.xlsx
Carcara,Anonimo,carcara,,CARCARÁ,T-308.468.519-4,anonimo,t-308.468.519-4,clean unified,Planilha UNA.xlsx
Ave Maria,Claudia Ohana,ave maria,,AVE MARIA,T-040.076.547-0,claudia ohana,t-040.076.547-0,clean unified,Planilha UNA.xlsx
Aurora,Não Identificado,aurora,,AURORA,,nao identificado,nan,clean unified,Planilha UNA.xlsx
Primavera,Não Identificado,primavera,,PRIMAVERA,T-330.191.323-1,nao identificado,t-330.191.323-1,clean unified,Planilha UNA.xlsx
Primavera,Não Identificado,primavera,,PRIMAVERA,T-040.160.962-8,nao identificado,t-040.160.962-8,clean unified,Planilha UNA.xlsx
Final Feliz,J. Eskine,final feliz,,FINAL FELIZ,T-315.996.147-0,j. eskine,t-315.996.147-0,clean unified,Planilha UNA.xlsx
Carolina,"Pedrinho Do Cavaco,Rafael Portugal",carolina,,CAROLINA,,"pedrinho do cavaco,rafael portugal",nan,clean unified,Planilha UNA.xlsx
Logo Eu,Natanzinho Lima,logo eu,,LOGO EU,,natanzinho lima,nan,clean unified,Planilha UNA.xlsx
Te Amo,Wanderlea,te amo,,TE AMO,,wanderlea,nan,clean unified,Planilha UNA.xlsx
Fama,Beth Lamas,fama,,FAMA,T-324.681.088-4,beth lamas,t-324.681.088-4,clean unified,Planilha UNA.xlsx
Gratidao,L7Nnon,gratidao,,GRATIDÃO,T-305.217.523-8,l7nnon,t-305.217.523-8,clean unified,Planilha UNA.xlsx
O Vento,Los Hermanos,o vento,,O VENTO,T-039.311.309-1,los hermanos,t-039.311.309-1,clean unified,Planilha UNA.xlsx
Gatilho,Matheus & Kauan,gatilho,,GATILHO,T-327.661.162-8,matheus & kauan,t-327.661.162-8,clean unified,Planilha UNA.xlsx
Aquelas Coisas,"João Mendes,Manu Bahtidão",aquelas coisas,,AQUELAS COISAS,T-317.817.145-0,"joao mendes,manu bahtidao",t-317.817.145-0,clean unified,Planilha UNA.xlsx
Maravilhosa,Ze Vaqueiro,maravilhosa,,MARAVILHOSA,T-306.797.414-1,ze vaqueiro,t-306.797.414-1,clean unified,Planilha UNA.xlsx
Felicidade,Personagem Foguinho,felicidade,,FELICIDADE,,personagem foguinho,nan,clean unified,Planilha UNA.xlsx
Rosa,Não Identificado,rosa,,ROSA,T-039.167.643-9,nao identificado,t-039.167.643-9,clean unified,Planilha UNA.xlsx
Baile De Favela,Mc Joao,baile de favela,,BAILE DE FAVELA,T-303.383.693-6,mc joao,t-303.383.693-6,clean unified,Planilha UNA.xlsx
Caras E Bocas,Chicas,caras e bocas,,CARAS E BOCAS,T-042.817.834-0,chicas,t-042.817.834-0,clean unified,Planilha UNA.xlsx
Vida,Padre Fabio De Melo,vida,,VIDA,,padre fabio de melo,nan,clean unified,Planilha UNA.xlsx
Malandramente,Elenco Vai Que Cola,malandramente,,MALANDRAMENTE,T-308.115.009-2,elenco vai que cola,t-308.115.009-2,clean unified,Planilha UNA.xlsx
Vinganca,Linda Batista,vinganca,,VINGANÇA,T-040.226.902-6,linda batista,t-040.226.902-6,clean unified,Planilha UNA.xlsx
Vem Na Minha,Kelly Key,vem na minha,,VEM NA MINHA,T-042.817.833-9,kelly key,t-042.817.833-9,clean unified,Planilha UNA.xlsx
Minueto,Não Identificado,minueto,,MINUETO,T-039.167.536-7,nao identificado,t-039.167.536-7,clean unified,Planilha UNA.xlsx
Sonho,Não Identificado,sonho,,SONHO,T-039.218.960-4,nao identificado,t-039.218.960-4,clean unified,Planilha UNA.xlsx
Sonho,Não Identificado,sonho,,SONHO,,nao identificado,nan,clean unified,Planilha UNA.xlsx
Dança Do Pombo,Mc Faisca,danca do pombo,,DANÇA DO POMBO,T-315.906.851-2,mc faisca,t-315.906.851-2,clean unified,Planilha UNA.xlsx
Coragem,Diogo Nogueira,coragem,,CORAGEM,T-040.522.266-3,diogo nogueira,t-040.522.266-3,clean unified,Planilha UNA.xlsx
Coragem,Diogo Nogueira,coragem,,CORAGEM,,diogo nogueira,nan,clean unified,Planilha UNA.xlsx
Rio Babilônia,Jorge Ben Jor,rio babilonia,,RIO BABILÔNIA,T-311.596.075-9,jorge ben jor,t-311.596.075-9,clean unified,Planilha UNA.xlsx
Bem Te Vi,Tetê Espíndola,bem te vi,,BEM TE VI,T-315.798.949-2,tete espindola,t-315.798.949-2,clean unified,Planilha UNA.xlsx
Revoada,Quinteto Armorial,revoada,,REVOADA,T-306.358.236-1,quinteto armorial,t-306.358.236-1,clean unified,Planilha UNA.xlsx
Fetiche,Baco Exu Do Blues,fetiche,,FETICHE,T-316.009.896-0,baco exu do blues,t-316.009.896-0,clean unified,Planilha UNA.xlsx
É O Que Me Interessa,Lenine,e o que me interessa,,E O QUE ME INTERESSA,T-042.618.597-8,lenine,t-042.618.597-8,clean unified,Planilha UNA.xlsx
Paciência,"Alcione,Ferrugem",paciencia,,PACIENCIA,T-039.497.721-9,"alcione,ferrugem",t-039.497.721-9,clean unified,Planilha UNA.xlsx
Paciência,"Alcione,Ferrugem",paciencia,,PACIÊNCIA,T-040.522.253-8,"alcione,ferrugem",t-040.522.253-8,clean unified,Planilha UNA.xlsx
Alvorada,Teresa Cristina,alvorada,,ALVORADA,T-040.011.846-8,teresa cristina,t-040.011.846-8,clean unified,Planilha UNA.xlsx
Alvorada,Teresa Cristina,alvorada,,ALVORADA,,teresa cristina,nan,clean unified,Planilha UNA.xlsx
Pantanal,Personagem Juma,pantanal,,PANTANAL,T-318.464.891-3,personagem juma,t-318.464.891-3,clean unified,Planilha UNA.xlsx
Corda Bamba,"Ivete Sangalo,Iza",corda bamba,,CORDA BAMBA,T-335.571.849-5,"ivete sangalo,iza",t-335.571.849-5,clean unified,Planilha UNA.xlsx
Reforma,"Manim Vaqueiro,Thiago Freitas",reforma,,REFORMA,T-040.275.778-1,"manim vaqueiro,thiago freitas",t-040.275.778-1,clean unified,Planilha UNA.xlsx
Temporal,Thiaguinho,temporal,,TEMPORAL,T-307.003.180-6,thiaguinho,t-307.003.180-6,clean unified,Planilha UNA.xlsx
Downtown,"Anitta,J Balvin",downtown,,DOWNTOWN,,"anitta,j balvin",nan,clean unified,Planilha UNA.xlsx
Socadona,"Ludmilla,Mariah Angeliq,Mr. Vegas,Topo La Maskara",socadona,,SOCADONA,T-305.217.548-7,"ludmilla,mariah angeliq,mr. vegas,topo la maskara",t-305.217.548-7,clean unified,Planilha UNA.xlsx
Socadona,"Ludmilla,Mariah Angeliq,Mr. Vegas,Topo La Maskara",socadona,,SOCADONA,,"ludmilla,mariah angeliq,mr. vegas,topo la maskara",nan,clean unified,Planilha UNA.xlsx
Malvada,Zé Felipe,malvada,,MALVADA,T-303.019.880-8,ze felipe,t-303.019.880-8,clean unified,Planilha UNA.xlsx
Malvada,Zé Felipe,malvada,,MALVADA,,ze felipe,nan,clean unified,Planilha UNA.xlsx
Inquilino,Naiara Azevedo Part. Zé Neto & Cristiano,inquilino,,INQUILINO,T-315.996.161-8,naiara azevedo part. ze neto & cristiano,t-315.996.161-8,clean unified,Planilha UNA.xlsx
Amigo,Elenco Família Paraíso,amigo,,AMIGO,,elenco familia paraiso,nan,clean unified,Planilha UNA.xlsx
Corda Bamba,Iza,corda bamba,,CORDA BAMBA,T-335.571.849-5,iza,t-335.571.849-5,clean unified,Planilha UNA.xlsx
Beijinho No Ombro,"Marcus Majella,Valesca Popozuda",beijinho no ombro,,BEIJINHO NO OMBRO,T-311.569.064-3,"marcus majella,valesca popozuda",t-311.569.064-3,clean unified,Planilha UNA.xlsx
Dança Do Maxixe,Companhia Do Pagode,danca do maxixe,,DANÇA DO MAXIXE,,companhia do pagode,nan,clean unified,Planilha UNA.xlsx
Vermelho,Gloria Groove,vermelho,,VERMELHO,T-313.315.106-7,gloria groove,t-313.315.106-7,clean unified,Planilha UNA.xlsx
Sentou E Gostou,"Dj Rd,Mc Jottapê,Mc M10",sentou e gostou,,SENTOU E GOSTOU,T-303.761.734-4,"dj rd,mc jottape,mc m10",t-303.761.734-4,clean unified,Planilha UNA.xlsx
Armadilha,Péricles,armadilha,,ARMADILHA,,pericles,nan,clean unified,Planilha UNA.xlsx
Carcará,Personagem Juma,carcara,,CARCARA,T-040.347.911-7,personagem juma,t-040.347.911-7,clean unified,Planilha UNA.xlsx
Carcará,Personagem Juma,carcara,,CARCARÁ,T-308.468.519-4,personagem juma,t-308.468.519-4,clean unified,Planilha UNA.xlsx
Máscara,Pitty,mascara,,MÁSCARA,,pitty,nan,clean unified,Planilha UNA.xlsx
Amanhã,"Reginaldo Rossi,Roberta Miranda",amanha,,AMANHÃ,T-307.004.953-1,"reginaldo rossi,roberta miranda",t-307.004.953-1,clean unified,Planilha UNA.xlsx
Até O Fim,"Banda Mahi,Markinho Duran",ate o fim,,ATE O FIM,T-042.023.019-8,"banda mahi,markinho duran",t-042.023.019-8,clean unified,Planilha UNA.xlsx
Eu Vou,"Fábio Brazza,Txéllo",eu vou,,EU VOU,T-040.469.531-3,"fabio brazza,txello",t-040.469.531-3,clean unified,Planilha UNA.xlsx
Terrorista,Sirena,terrorista,,TERRORISTA,T-932.265.309-8,sirena,t-932.265.309-8,clean unified,Planilha UNA.xlsx
De Novo,Vitor Kley,de novo,,DE NOVO,T-319.876.158-5,vitor kley,t-319.876.158-5,clean unified,Planilha UNA.xlsx
Era Uma Vez,Sandy & Junior,era uma vez,,ERA UMA VEZ,,sandy & junior,nan,clean unified,Planilha UNA.xlsx
Maliciosa,Ludmilla,maliciosa,,MALICIOSA,T-308.115.017-2,ludmilla,t-308.115.017-2,clean unified,Planilha UNA.xlsx
Pedra,Technobrass,pedra,,PEDRA,,technobrass,nan,clean unified,Planilha UNA.xlsx
Dna,"Kills, The",dna,,DNA,,"kills, the",nan,clean unified,Planilha UNA.xlsx
Socadona,Participantes,socadona,,SOCADONA,T-305.217.548-7,participantes,t-305.217.548-7,clean unified,Planilha UNA.xlsx
Socadona,Participantes,socadona,,SOCADONA,,participantes,nan,clean unified,Planilha UNA.xlsx
Praia,Murilo Huff,praia,,PRAIA,,murilo huff,nan,clean unified,Planilha UNA.xlsx
Maravilhosa,Banda,maravilhosa,,MARAVILHOSA,T-306.797.414-1,banda,t-306.797.414-1,clean unified,Planilha UNA.xlsx
Sexto Sentido,Joao Lucas,sexto sentido,,SEXTO SENTIDO,T-039.311.527-9,joao lucas,t-039.311.527-9,clean unified,Planilha UNA.xlsx
Balanco,Nacao Zumbi,balanco,,BALANCO,T-039.828.191-8,nacao zumbi,t-039.828.191-8,clean unified,Planilha UNA.xlsx
Ei Moto Taxi,"Dj Dn O Astro,Dj Mts,Mc Monik Do Pix",ei moto taxi,,EI MOTO TAXI,T-330.716.394-2,"dj dn o astro,dj mts,mc monik do pix",t-330.716.394-2,clean unified,Planilha UNA.xlsx
A Danca,Mc Hariel,a danca,,A DANÇA,T-309.492.339-0,mc hariel,t-309.492.339-0,clean unified,Planilha UNA.xlsx
Me Chama,Lobao,me chama,,ME CHAMA,T-311.953.645-3,lobao,t-311.953.645-3,clean unified,Planilha UNA.xlsx
Pocoto,Mc Serginho,pocoto,,POCOTÓ,T-306.794.969-9,mc serginho,t-306.794.969-9,clean unified,Planilha UNA.xlsx
Beijinho No Ombro,Participante,beijinho no ombro,,BEIJINHO NO OMBRO,T-311.569.064-3,participante,t-311.569.064-3,clean unified,Planilha UNA.xlsx
Era Uma Vez,Sandy E Junior,era uma vez,,ERA UMA VEZ,,sandy e junior,nan,clean unified,Planilha UNA.xlsx
Amanha,Roberta Miranda,amanha,,AMANHÃ,T-307.004.953-1,roberta miranda,t-307.004.953-1,clean unified,Planilha UNA.xlsx
Tubaroes,Diego & Victor Hugo,tubaroes,,TUBAROES,,diego & victor hugo,nan,clean unified,Planilha UNA.xlsx
Poc Poc,Pedro Sampaio,poc poc,,POC POC,,pedro sampaio,nan,clean unified,Planilha UNA.xlsx
Vida,Bruna Viola,vida,,VIDA,,bruna viola,nan,clean unified,Planilha UNA.xlsx
Mascara,Pitty,mascara,,MÁSCARA,,pitty,nan,clean unified,Planilha UNA.xlsx
Ei Moto Taxi,"Dj Fabricio Satisfaction,Dj Luan Indiscutível,Mc Monik Do Pix",ei moto taxi,,EI MOTO TAXI,T-330.716.394-2,"dj fabricio satisfaction,dj luan indiscutivel,mc monik do pix",t-330.716.394-2,clean unified,Planilha UNA.xlsx
Carcara,Personagem Juma,carcara,,CARCARA,T-040.347.911-7,personagem juma,t-040.347.911-7,clean unified,Planilha UNA.xlsx
Carcara,Personagem Juma,carcara,,CARCARÁ,T-308.468.519-4,personagem juma,t-308.468.519-4,clean unified,Planilha UNA.xlsx
Baile De Favela,Cacau Protasio,baile de favela,,BAILE DE FAVELA,T-303.383.693-6,cacau protasio,t-303.383.693-6,clean unified,Planilha UNA.xlsx
Espelho,Chico Chico,espelho,,ESPELHO,T-931.652.333-8,chico chico,t-931.652.333-8,clean unified,Planilha UNA.xlsx
Espelho,Chico Chico,espelho,,ESPELHO,T-335.571.845-1,chico chico,t-335.571.845-1,clean unified,Planilha UNA.xlsx
Opiniao,Samantha Schmutz,opiniao,,OPINIÃO,,samantha schmutz,nan,clean unified,Planilha UNA.xlsx
Perfume,Participantes Bbb 25,perfume,,PERFUME,T-305.215.262-8,participantes bbb 25,t-305.215.262-8,clean unified,Planilha UNA.xlsx
Maria,Blondie,maria,,MARIA,T-307.006.304-2,blondie,t-307.006.304-2,clean unified,Planilha UNA.xlsx
Maria,Blondie,maria,,MARIA,T-311.953.638-4,blondie,t-311.953.638-4,clean unified,Planilha UNA.xlsx
Banho De Espuma,Elenco,banho de espuma,,BANHO DE ESPUMA,T-311.604.310-4,elenco,t-311.604.310-4,clean unified,Planilha UNA.xlsx
America,Elenco,america,,AMERICA,T-039.497.748-0,elenco,t-039.497.748-0,clean unified,Planilha UNA.xlsx
Aurora,Elenco,aurora,,AURORA,,elenco,nan,clean unified,Planilha UNA.xlsx
Colecao,Cassiano,colecao,,COLEÇÃO,T-039.611.379-3,cassiano,t-039.611.379-3,clean unified,Planilha UNA.xlsx
Tudo Com Voce,"Leo,Victor",tudo com voce,,TUDO COM VOCE,T-039.134.796-8,"leo,victor",t-039.134.796-8,clean unified,Planilha UNA.xlsx
Leve,"Sandy,Wanessa",leve,,LEVE,T-315.958.048-6,"sandy,wanessa",t-315.958.048-6,clean unified,Planilha UNA.xlsx
Leve,"Sandy,Wanessa",leve,,LEVE,,"sandy,wanessa",nan,clean unified,Planilha UNA.xlsx
Leve,"Sandy,Wanessa",leve,,LEVE,T-335.482.970-8,"sandy,wanessa",t-335.482.970-8,clean unified,Planilha UNA.xlsx
Domingo,Dilsinho,domingo,,DOMINGO,T-307.003.485-0,dilsinho,t-307.003.485-0,clean unified,Planilha UNA.xlsx
Domingo,Dilsinho,domingo,,DOMINGO,T-301.991.455-3,dilsinho,t-301.991.455-3,clean unified,Planilha UNA.xlsx
Nada Mudou,"Daniel,Luan Pereira,Rionegro,Solimoes",nada mudou,,NADA MUDOU,T-039.544.550-7,"daniel,luan pereira,rionegro,solimoes",t-039.544.550-7,clean unified,Planilha UNA.xlsx
Momento,Não Identificado,momento,,MOMENTO,T-039.828.196-3,nao identificado,t-039.828.196-3,clean unified,Planilha UNA.xlsx
Identidade,Jorge Aragao,identidade,,IDENTIDADE,T-039.497.763-9,jorge aragao,t-039.497.763-9,clean unified,Planilha UNA.xlsx
Temporal,Samba 90 Graus,temporal,,TEMPORAL,T-307.003.180-6,samba 90 graus,t-307.003.180-6,clean unified,Planilha UNA.xlsx
Vamos Fugir,Banda Lucio Mauro E Filhos,vamos fugir,,VAMOS FUGIR,T-305.415.581-2,banda lucio mauro e filhos,t-305.415.581-2,clean unified,Planilha UNA.xlsx
Vamos Fugir,Elenco,vamos fugir,,VAMOS FUGIR,T-305.415.581-2,elenco,t-305.415.581-2,clean unified,Planilha UNA.xlsx
Brisa,"Iza,Jota Quest",brisa,,BRISA,T-315.799.145-8,"iza,jota quest",t-315.799.145-8,clean unified,Planilha UNA.xlsx
Brisa,"Iza,Jota Quest",brisa,,BRISA,T-316.180.981-6,"iza,jota quest",t-316.180.981-6,clean unified,Planilha UNA.xlsx
Brisa,"Iza,Jota Quest",brisa,,BRISA,T-326.766.166-1,"iza,jota quest",t-326.766.166-1,clean unified,Planilha UNA.xlsx
Amigo,"Banda Lucio Mauro E Filhos,Elenco",amigo,,AMIGO,,"banda lucio mauro e filhos,elenco",nan,clean unified,Planilha UNA.xlsx
Mudancas,Vanusa,mudancas,,MUDANÇAS,T-307.298.915-8,vanusa,t-307.298.915-8,clean unified,Planilha UNA.xlsx
Aquarela,Toquinho,aquarela,,AQUARELA,,toquinho,nan,clean unified,Planilha UNA.xlsx
Sereia,Lulu Santos,sereia,,SEREIA,T-316.183.205-5,lulu santos,t-316.183.205-5,clean unified,Planilha UNA.xlsx
Sereia,Lulu Santos,sereia,,SEREIA,T-324.241.294-4,lulu santos,t-324.241.294-4,clean unified,Planilha UNA.xlsx
Desafio,Anonimos,desafio,,DESAFIO,T-040.453.293-9,anonimos,t-040.453.293-9,clean unified,Planilha UNA.xlsx
Desafio,Anonimos,desafio,,DESAFIO,T-312.554.786-2,anonimos,t-312.554.786-2,clean unified,Planilha UNA.xlsx
Aurora Boreal,Rael,aurora boreal,,AURORA BOREAL,T-931.652.334-9,rael,t-931.652.334-9,clean unified,Planilha UNA.xlsx
Anjos,Gabz,anjos,,ANJOS,T-307.003.484-9,gabz,t-307.003.484-9,clean unified,Planilha UNA.xlsx
Verdade,Zeca Pagodinho,verdade,,VERDADE,T-302.003.913-4,zeca pagodinho,t-302.003.913-4,clean unified,Planilha UNA.xlsx
Esse Cara Sou Eu,Roberto Carlos,esse cara sou eu,,ESSE CARA SOU EU,T-327.279.701-6,roberto carlos,t-327.279.701-6,clean unified,Planilha UNA.xlsx
Maria,Matue,maria,,MARIA,T-307.006.304-2,matue,t-307.006.304-2,clean unified,Planilha UNA.xlsx
Maria,Matue,maria,,MARIA,T-311.953.638-4,matue,t-311.953.638-4,clean unified,Planilha UNA.xlsx
Teto De Vidro,Pitty,teto de vidro,,TETO DE VIDRO,T-321.537.364-7,pitty,t-321.537.364-7,clean unified,Planilha UNA.xlsx
O Vento,Djavan,o vento,,O VENTO,T-039.311.309-1,djavan,t-039.311.309-1,clean unified,Planilha UNA.xlsx
Samurai,Djavan,samurai,,SAMURAI,T-300.960.761-4,djavan,t-300.960.761-4,clean unified,Planilha UNA.xlsx
Se,Djavan,se,,SE,T-306.925.949-6,djavan,t-306.925.949-6,clean unified,Planilha UNA.xlsx
Felicidade,Fábio Jr,felicidade,,FELICIDADE,,fabio jr,nan,clean unified,Planilha UNA.xlsx
Fim De Ano,"Dona Jo (Catarina Abdala),Ferdinando (Marcus Majella)",fim de ano,,FIM DE ANO,T-322.186.020-0,"dona jo (catarina abdala),ferdinando (marcus majella)",t-322.186.020-0,clean unified,Planilha UNA.xlsx
Oracao,Leo Fressato,oracao,,ORACAO,T-040.521.423-4,leo fressato,t-040.521.423-4,clean unified,Planilha UNA.xlsx
Linha De Frente,Iza,linha de frente,,LINHA DE FRENTE,T-308.636.270-7,iza,t-308.636.270-7,clean unified,Planilha UNA.xlsx
Era Uma Vez,Kell Smith,era uma vez,,ERA UMA VEZ,,kell smith,nan,clean unified,Planilha UNA.xlsx
Ouro De Tolo,Elenco,ouro de tolo,,OURO DE TOLO,T-335.572.181-8,elenco,t-335.572.181-8,clean unified,Planilha UNA.xlsx
Ouro De Tolo,Berna Ceppas,ouro de tolo,,OURO DE TOLO,T-335.572.181-8,berna ceppas,t-335.572.181-8,clean unified,Planilha UNA.xlsx
Mulheres,Martinho Da Vila,mulheres,,MULHERES,T-330.488.001-7,martinho da vila,t-330.488.001-7,clean unified,Planilha UNA.xlsx
Esse Cara Sou Eu,Elenco,esse cara sou eu,,ESSE CARA SOU EU,T-327.279.701-6,elenco,t-327.279.701-6,clean unified,Planilha UNA.xlsx
Domingo,So Pra Contrariar,domingo,,DOMINGO,T-307.003.485-0,so pra contrariar,t-307.003.485-0,clean unified,Planilha UNA.xlsx
Domingo,So Pra Contrariar,domingo,,DOMINGO,T-301.991.455-3,so pra contrariar,t-301.991.455-3,clean unified,Planilha UNA.xlsx
Escandalosa,Atriz,escandalosa,,ESCANDALOSA,T-322.010.795-5,atriz,t-322.010.795-5,clean unified,Planilha UNA.xlsx
Se Joga,Elenco,se joga,,SE JOGA,T-931.480.187-1,elenco,t-931.480.187-1,clean unified,Planilha UNA.xlsx
Ilhabela,Holger,ilhabela,,ILHABELA,T-301.567.022-7,holger,t-301.567.022-7,clean unified,Planilha UNA.xlsx
Santa Fe,Moraes Moreira,santa fe,,SANTA FE,T-306.926.950-3,moraes moreira,t-306.926.950-3,clean unified,Planilha UNA.xlsx
Banana,Virginia Lane,banana,,BANANA,T-303.113.484-2,virginia lane,t-303.113.484-2,clean unified,Planilha UNA.xlsx
Coleção,Ivete Sangalo,colecao,,COLEÇÃO,T-039.611.379-3,ivete sangalo,t-039.611.379-3,clean unified,Planilha UNA.xlsx
Garoa,Jota Pê,garoa,,GAROA,T-040.279.889-3,jota pe,t-040.279.889-3,clean unified,Planilha UNA.xlsx
Jogo Da Vida,Potyguara Bardo,jogo da vida,,JOGO DA VIDA,T-306.795.376-4,potyguara bardo,t-306.795.376-4,clean unified,Planilha UNA.xlsx
Sonhos,Jonathan Ferrer,sonhos,,SONHOS,,jonathan ferrer,nan,clean unified,Planilha UNA.xlsx
Exodus,Orquestra Voadora,exodus,,EXODUS,T-932.547.418-8,orquestra voadora,t-932.547.418-8,clean unified,Planilha UNA.xlsx
Sampa,"Dudu Nobre,Rildo Hora",sampa,,SAMPA,,"dudu nobre,rildo hora",nan,clean unified,Planilha UNA.xlsx
Verdade,Dudu Nobre,verdade,,VERDADE,T-302.003.913-4,dudu nobre,t-302.003.913-4,clean unified,Planilha UNA.xlsx
Game Over,Avenged Sevenfold,game over,,GAME OVER,,avenged sevenfold,nan,clean unified,Planilha UNA.xlsx
Ilusão,Filipe Ret,ilusao,,ILUSAO,T-040.011.902-9,filipe ret,t-040.011.902-9,clean unified,Planilha UNA.xlsx
Ilusão,Filipe Ret,ilusao,,ILUSÃO,,filipe ret,nan,clean unified,Planilha UNA.xlsx
Sinais,"Luedji Luna,Tássia Reis",sinais,,SINAIS,T-039.662.232-4,"luedji luna,tassia reis",t-039.662.232-4,clean unified,Planilha UNA.xlsx
Rosa,"Baianasystem,Olodum",rosa,,ROSA,T-039.167.643-9,"baianasystem,olodum",t-039.167.643-9,clean unified,Planilha UNA.xlsx
Tudo Com Você,Lulu Santos,tudo com voce,,TUDO COM VOCE,T-039.134.796-8,lulu santos,t-039.134.796-8,clean unified,Planilha UNA.xlsx
Aqui,Ana Carolina,aqui,,AQUI,T-039.298.063-0,ana carolina,t-039.298.063-0,clean unified,Planilha UNA.xlsx
Confesso,Ana Carolina,confesso,,CONFESSO,T-324.068.646-4,ana carolina,t-324.068.646-4,clean unified,Planilha UNA.xlsx
Tolerância,Ana Carolina,tolerancia,,TOLERÂNCIA,T-317.839.732-1,ana carolina,t-317.839.732-1,clean unified,Planilha UNA.xlsx
Sampa,"Caetano Veloso,Gilberto Gil",sampa,,SAMPA,,"caetano veloso,gilberto gil",nan,clean unified,Planilha UNA.xlsx
Miragem,Ivete Sangalo,miragem,,MIRAGEM,T-305.619.017-7,ivete sangalo,t-305.619.017-7,clean unified,Planilha UNA.xlsx
Miragem,Ivete Sangalo,miragem,,MIRAGEM,,ivete sangalo,nan,clean unified,Planilha UNA.xlsx
Insônia,Rita Lee,insonia,,INSÔNIA,T-040.280.608-9,rita lee,t-040.280.608-9,clean unified,Planilha UNA.xlsx
Se Manca,Rita Lee,se manca,,SE MANCA,T-040.136.004-0,rita lee,t-040.136.004-0,clean unified,Planilha UNA.xlsx
Mãe,Chico Chico,mae,,MÃE,T-306.800.395-8,chico chico,t-306.800.395-8,clean unified,Planilha UNA.xlsx
Mãe,Chico Chico,mae,,MÃE,,chico chico,nan,clean unified,Planilha UNA.xlsx
Gratidão,L7nnon,gratidao,,GRATIDÃO,T-305.217.523-8,l7nnon,t-305.217.523-8,clean unified,Planilha UNA.xlsx
Selvagem,Fábio Sina,selvagem,,SELVAGEM,T-304.714.892-1,fabio sina,t-304.714.892-1,clean unified,Planilha UNA.xlsx
Do Zero,"Nagalli,Tz Da Coronel,Yunk Vino",do zero,,DO ZERO,T-039.758.508-8,"nagalli,tz da coronel,yunk vino",t-039.758.508-8,clean unified,Planilha UNA.xlsx
Na Estrada,"Nando Reis,Péricles",na estrada,,NA ESTRADA,T-039.298.060-7,"nando reis,pericles",t-039.298.060-7,clean unified,Planilha UNA.xlsx
Na Estrada,"Nando Reis,Péricles",na estrada,,NA ESTRADA,T-040.035.482-6,"nando reis,pericles",t-040.035.482-6,clean unified,Planilha UNA.xlsx
Recaída,"Jon Jon,Kevin O Chris",recaida,,RECAÍDA,T-322.528.884-2,"jon jon,kevin o chris",t-322.528.884-2,clean unified,Planilha UNA.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-306.509.964-7,lauana prado,t-306.509.964-7,clean unified,Planilha UNA.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-039.751.632-3,lauana prado,t-039.751.632-3,clean unified,Planilha UNA.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,,lauana prado,nan,clean unified,Planilha UNA.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-305.264.938-0,lauana prado,t-305.264.938-0,clean unified,Planilha UNA.xlsx
Mangue,Guaiamoons,mangue,,MANGUE,T-335.394.313-8,guaiamoons,t-335.394.313-8,clean unified,Planilha UNA.xlsx
Cuidado,Eloysa,cuidado,,CUIDADO,T-317.794.225-1,eloysa,t-317.794.225-1,clean unified,Planilha UNA.xlsx
Cuidado,Eloysa,cuidado,,CUIDADO,,eloysa,nan,clean unified,Planilha UNA.xlsx
Vendavais,Ave Sangria,vendavais,,VENDAVAIS,T-040.396.849-9,ave sangria,t-040.396.849-9,clean unified,Planilha UNA.xlsx
Tamo Junto,"Carlinhos Brown,Lexa",tamo junto,,TAMO JUNTO,,"carlinhos brown,lexa",nan,clean unified,Planilha UNA.xlsx
Saudade,Breno Miranda,saudade,,SAUDADE,T-306.509.964-7,breno miranda,t-306.509.964-7,clean unified,Planilha UNA.xlsx
Saudade,Breno Miranda,saudade,,SAUDADE,T-039.751.632-3,breno miranda,t-039.751.632-3,clean unified,Planilha UNA.xlsx
